country,world_region,year,children_per_woman,life_expectancy,income_per_person,is_oecd,income_groups,population,main_religion,child_mortality,life_expectancy_female,life_expectancy_male
India,south_asia,1970,5.59,49.48,1191,FALSE,lower_middle_income,555189797,eastern religions,213.58,47.099,48.35
India,south_asia,1971,5.52,49.94,1179,FALSE,lower_middle_income,567868021,eastern religions,210.56,47.818,48.958
India,south_asia,1972,5.44,50.41,1152,FALSE,lower_middle_income,581087255,Eastern religions,207.17,48.55,49.558
India,south_asia,1973,5.36,50.99,1181,FALSE,lower_middle_income,594770136,eastern religions,203.47,49.29,50.146
India,south_asia,1974,5.28,51.49,1171,FALSE,lower_middle_income,608802595,Eastern religions,199.35,50.029,50.719
India,south_asia,1975,5.19,52.02,1250,FALSE,lower_middle_income,623102900,eastern religions,194.87,50.759,51.275
India,south_asia,1976,5.11,52.6,1243,FALSE,lower_middle_income,637630085,Eastern religions,189.9,51.466,51.812
India,south_asia,1977,5.03,53.15,1313,FALSE,lower_middle_income,652408766,eastern religions,184.63,52.142,52.33
India,south_asia,1978,4.96,53.81,1357,FALSE,lower_middle_income,667499815,Eastern religions,179.16,52.779,52.828
India,south_asia,1979,4.89,54.4,1263,FALSE,lower_middle_income,682995348,eastern religions,173.64,53.371,53.305
India,south_asia,1980,4.83,54.96,1327,FALSE,lower_middle_income,698952837,Eastern religions,168.2,53.912,53.758
India,south_asia,1981,4.77,55.51,1386,FALSE,lower_middle_income,715384997,eastern religions,163.06,54.397,54.182
India,south_asia,1982,4.7,56.03,1402,FALSE,lower_middle_income,732239498,eastern religions,158.31,54.835,54.577
India,south_asia,1983,4.64,56.51,1488,FALSE,lower_middle_income,749428958,eastern religions,153.87,55.237,54.949
India,south_asia,1984,4.56,56.92,1516,FALSE,lower_middle_income,766833411,eastern religions,149.71,55.616,55.302
India,south_asia,1985,4.48,57.37,1548,FALSE,lower_middle_income,784360012,eastern religions,145.72,55.988,55.647
India,south_asia,1986,4.4,57.84,1585,FALSE,lower_middle_income,801975250,eastern religions,141.78,56.373,55.994
India,south_asia,1987,4.31,58.26,1624,FALSE,lower_middle_income,819682095,eastern religions,137.79,56.782,56.352
India,south_asia,1988,4.22,58.7,1760,FALSE,lower_middle_income,837468938,eastern religions,133.82,57.226,56.727
India,south_asia,1989,4.13,59.14,1844,FALSE,lower_middle_income,855334675,eastern religions,129.92,57.707,57.122
India,south_asia,1990,4.05,59.57,1906,FALSE,lower_middle_income,873277799,eastern religions,126.17,58.226,57.536
India,south_asia,1991,3.96,59.87,1887,FALSE,lower_middle_income,891273202,eastern religions,122.64,58.774,57.967
India,south_asia,1992,3.88,60.17,1951,FALSE,lower_middle_income,909307018,eastern religions,119.28,59.337,58.405
India,south_asia,1993,3.8,60.75,2004,FALSE,lower_middle_income,927403866,eastern religions,116.03,59.9,58.843
India,south_asia,1994,3.72,61.3,2096,FALSE,lower_middle_income,945601828,eastern religions,112.77,60.454,59.277
India,south_asia,1995,3.65,61.76,2212,FALSE,lower_middle_income,963922586,eastern religions,109.44,60.991,59.703
India,south_asia,1996,3.58,62.11,2334,FALSE,lower_middle_income,982365248,eastern religions,105.97,61.503,60.121
India,south_asia,1997,3.51,61.95,2384,FALSE,lower_middle_income,1000900028,eastern religions,102.45,61.992,60.531
India,south_asia,1998,3.45,62.14,2485,FALSE,lower_middle_income,1019483586,eastern religions,98.84,62.46,60.936
India,south_asia,1999,3.38,62.59,2657,FALSE,lower_middle_income,1038058154,eastern religions,95.21,62.906,61.335
India,south_asia,2000,3.31,62.92,2710,FALSE,lower_middle_income,1056575548,Eastern religions,91.59,63.334,61.729
India,south_asia,2001,3.24,63.3,2792,FALSE,lower_middle_income,1075000094,eastern religions,88,63.745,62.121
India,south_asia,2002,3.18,63.9,2850,FALSE,lower_middle_income,1093317187,eastern religions,84.5,64.145,62.511
India,south_asia,2003,3.11,64.52,3024,FALSE,lower_middle_income,1111523146,eastern religions,81.09,64.543,62.902
India,south_asia,2004,3.04,65.16,3211,FALSE,lower_middle_income,1129623466,eastern religions,77.73,64.943,63.293
India,south_asia,2005,2.97,65.45,3411,FALSE,lower_middle_income,1147609924,eastern religions,74.42,65.357,63.689
India,south_asia,2006,2.9,65.76,3629,FALSE,lower_middle_income,1165486291,eastern religions,71.13,65.793,64.091
India,south_asia,2007,2.82,66.02,3849,FALSE,lower_middle_income,1183209471,eastern religions,67.88,66.253,64.499
India,south_asia,2008,2.75,66.24,3910,FALSE,lower_middle_income,1200669762,eastern religions,64.65,66.735,64.91
India,south_asia,2009,2.67,66.49,4158,FALSE,lower_middle_income,1217726217,eastern religions,61.42,67.231,65.32
India,south_asia,2010,2.6,66.67,4451,FALSE,lower_middle_income,1234281163,eastern   religions,58.23,67.73,65.723
Ireland,europe_central_asia,1960,3.86,70.43,8660,TRUE,high_income,2791390,christian,35.28,71.707,67.977
Ireland,europe_central_asia,1961,3.93,69.89,9089,TRUE,high_income,2788526,christian,33.81,71.941,68.109
Ireland,europe_central_asia,1962,3.98,70.2,9317,TRUE,high_income,2792380,christian,32.53,72.147,68.217
Ireland,europe_central_asia,1963,4,70.45,9659,TRUE,high_income,2801184,christian,31.33,72.334,68.31
Ireland,europe_central_asia,1964,3.99,70.7,9957,TRUE,high_income,2812226,christian,30.05,72.51,68.393
Ireland,europe_central_asia,1965,3.95,70.91,10056,TRUE,high_income,2823644,christian,28.62,72.68,68.469
Ireland,europe_central_asia,1966,3.9,70.42,10081,TRUE,high_income,2834679,christian,27.09,72.846,68.536
Ireland,europe_central_asia,1967,3.86,71.46,10586,TRUE,high_income,2846351,christian,25.53,73.007,68.591
Ireland,europe_central_asia,1968,3.83,71.15,11376,TRUE,high_income,2860729,christian,24.1,73.163,68.636
Ireland,europe_central_asia,1969,3.82,71.08,11969,TRUE,high_income,2880757,christian,22.98,73.316,68.673
Ireland,europe_central_asia,1970,3.81,71.12,12145,TRUE,high_income,2908430,Christian,22.22,73.47,68.709
Ireland,europe_central_asia,1971,3.81,71.26,12407,TRUE,high_income,2944092,Christian,21.73,73.626,68.75
Ireland,europe_central_asia,1972,3.79,71.2,12969,TRUE,high_income,2986566,christian,21.39,73.784,68.802
Ireland,europe_central_asia,1973,3.74,71.2,13323,TRUE,high_income,3034327,christian,21.07,73.947,68.868
Ireland,europe_central_asia,1974,3.67,71.34,13619,TRUE,high_income,3085159,christian,20.63,74.117,68.953
Ireland,europe_central_asia,1975,3.57,71.63,14102,TRUE,high_income,3137181,christian,19.98,74.3,69.061
Ireland,europe_central_asia,1976,3.46,71.94,14030,TRUE,high_income,3189867,christian,19.1,74.501,69.194
Ireland,europe_central_asia,1977,3.34,72.08,14927,TRUE,high_income,3242767,christian,18.03,74.72,69.349
Ireland,europe_central_asia,1978,3.22,72.1,15746,TRUE,high_income,3294158,christian,16.83,74.957,69.523
Ireland,europe_central_asia,1979,3.11,72.26,15915,TRUE,high_income,3342005,christian,15.56,75.209,69.712
Ireland,europe_central_asia,1980,3,72.61,16192,TRUE,high_income,3384760,Christian,14.31,75.469,69.913
Ireland,europe_central_asia,1981,2.9,72.92,16470,TRUE,high_income,3422026,christian,13.22,75.729,70.12
Ireland,europe_central_asia,1982,2.79,73.12,16613,TRUE,high_income,3453785,Christian,12.35,75.983,70.331
Ireland,europe_central_asia,1983,2.68,73.25,16405,TRUE,high_income,3479464,christian,11.68,76.225,70.541
Ireland,europe_central_asia,1984,2.56,73.52,16940,TRUE,high_income,3498540,Christian,11.15,76.452,70.75
Ireland,europe_central_asia,1985,2.45,73.8,17350,TRUE,high_income,3510978,Christian,10.72,76.667,70.957
Ireland,europe_central_asia,1986,2.34,74.02,17214,TRUE,high_income,3516423,christian,10.39,76.874,71.168
Ireland,europe_central_asia,1987,2.23,74.33,17958,TRUE,high_income,3515827,christian,10.15,77.08,71.384
Ireland,europe_central_asia,1988,2.14,74.48,18886,TRUE,high_income,3512179,christian,9.93,77.288,71.606
Ireland,europe_central_asia,1989,2.06,74.64,20008,TRUE,high_income,3509508,christian,9.62,77.498,71.832
Ireland,europe_central_asia,1990,2,74.86,21658,TRUE,high_income,3510881,christian,9.16,77.703,72.053
Ireland,europe_central_asia,1991,1.95,75.14,21950,TRUE,high_income,3517704,christian,8.64,77.892,72.256
Ireland,europe_central_asia,1992,1.92,75.33,22529,TRUE,high_income,3529847,christian,8.12,78.06,72.439
Ireland,europe_central_asia,1993,1.9,75.43,23021,TRUE,high_income,3546929,christian,7.68,78.208,72.601
Ireland,europe_central_asia,1994,1.9,75.72,24250,TRUE,high_income,3567918,Christian,7.4,78.341,72.749
Ireland,europe_central_asia,1995,1.9,75.61,26450,TRUE,high_income,3592180,christian,7.3,78.471,72.9
Ireland,europe_central_asia,1996,1.91,75.92,28260,TRUE,high_income,3619633,christian,7.29,78.614,73.072
Ireland,europe_central_asia,1997,1.92,76.02,31027,TRUE,high_income,3651096,Christian,7.32,78.785,73.282
Ireland,europe_central_asia,1998,1.93,76.21,33367,TRUE,high_income,3687821,christian,7.33,78.992,73.542
Ireland,europe_central_asia,1999,1.94,76.3,36466,TRUE,high_income,3731472,christian,7.29,79.24,73.853
Ireland,europe_central_asia,2000,1.95,76.58,39385,TRUE,high_income,3783095,christian,7.15,79.529,74.217
Ireland,europe_central_asia,2001,1.96,77.17,40825,TRUE,high_income,3842253,christian,6.89,79.857,74.625
Ireland,europe_central_asia,2002,1.96,77.66,42523,TRUE,high_income,3907995,christian,6.5,80.209,75.061
Ireland,europe_central_asia,2003,1.97,78.2,43071,TRUE,high_income,3980077,christian,6.04,80.57,75.506
Ireland,europe_central_asia,2004,1.98,78.53,45070,TRUE,high_income,4058131,christian,5.59,80.926,75.949
Ireland,europe_central_asia,2005,1.98,78.99,46598,TRUE,high_income,4141218,christian,5.19,81.26,76.374
Ireland,europe_central_asia,2006,1.99,79.25,47647,TRUE,high_income,4230619,christian,4.86,81.553,76.77
Ireland,europe_central_asia,2007,1.99,79.63,48747,TRUE,high_income,4324649,christian,4.62,81.799,77.135
Ireland,europe_central_asia,2008,2,79.72,45659,TRUE,high_income,4415871,christian,4.44,81.999,77.468
Ireland,europe_central_asia,2009,2,79.79,42927,TRUE,high_income,4494572,christian,4.3,82.155,77.773
Ireland,europe_central_asia,2010,2,80.72,43515,TRUE,high_income,4554330,christian,4.17,82.284,78.058
Iran,middle_east_north_africa,1960,6.93,48.63,15884,FALSE,upper_middle_income,21906909,muslim,326.94,44.147,45.706
Iran,middle_east_north_africa,1961,6.92,49.29,16745,FALSE,upper_middle_income,22480371,muslim,321.06,44.817,46.167
Iran,middle_east_north_africa,1962,6.91,49.93,17344,FALSE,upper_middle_income,23071309,muslim,315.28,45.486,46.618
Iran,middle_east_north_africa,1963,6.9,50.57,17876,FALSE,upper_middle_income,23680246,muslim,309.6,46.154,47.061
Iran,middle_east_north_africa,1964,6.87,51.21,18708,FALSE,upper_middle_income,24307855,muslim,304.03,46.822,47.502
Iran,middle_east_north_africa,1965,6.83,51.86,20677,FALSE,upper_middle_income,24954865,muslim,298.55,47.492,47.954
Iran,middle_east_north_africa,1966,6.77,52.52,22334,FALSE,upper_middle_income,25624380,Muslim,293.18,48.164,48.431
Iran,middle_east_north_africa,1967,6.7,53.21,24058,FALSE,upper_middle_income,26317776,muslim,287.9,48.841,48.941
Iran,middle_east_north_africa,1968,6.62,53.92,26334,FALSE,upper_middle_income,27032576,muslim,266.1,49.526,49.494
Iran,middle_east_north_africa,1969,6.53,54.67,28949,FALSE,upper_middle_income,27764928,Muslim,231.29,50.224,50.092
Iran,middle_east_north_africa,1970,6.44,55.49,17101,FALSE,upper_middle_income,28513872,muslim,205.22,50.943,50.783
Iran,middle_east_north_africa,1971,6.36,57.53,18934,FALSE,upper_middle_income,29281583,muslim,185.8,51.693,51.625
Iran,middle_east_north_africa,1972,6.29,59.1,21108,FALSE,upper_middle_income,30075295,muslim,176.83,52.475,52.603
Iran,middle_east_north_africa,1973,6.24,61.43,22070,FALSE,upper_middle_income,30905721,muslim,168.21,53.289,53.651
Iran,middle_east_north_africa,1974,6.21,63.23,22703,FALSE,upper_middle_income,31786481,muslim,159.78,54.132,54.669
Iran,middle_east_north_africa,1975,6.21,64.41,21975,FALSE,upper_middle_income,32729772,muslim,151.06,54.997,55.412
Iran,middle_east_north_africa,1976,6.24,65.53,25212,FALSE,upper_middle_income,33733975,muslim,142.16,55.877,55.588
Iran,middle_east_north_africa,1977,6.29,66.25,23757,FALSE,upper_middle_income,34803041,muslim,133.11,56.759,55.073
Iran,middle_east_north_africa,1978,6.35,64.81,20038,FALSE,upper_middle_income,35960811,muslim,124,57.634,53.88
Iran,middle_east_north_africa,1979,6.42,67.22,17023,FALSE,upper_middle_income,37237145,muslim,115.07,58.492,52.143
Iran,middle_east_north_africa,1980,6.48,66.39,12858,FALSE,upper_middle_income,38650244,muslim,106.56,59.328,50.178
Iran,middle_east_north_africa,1981,6.52,64.83,11658,FALSE,upper_middle_income,40199911,muslim,98.53,60.139,48.402
Iran,middle_east_north_africa,1982,6.52,65.37,13525,FALSE,upper_middle_income,41869231,Muslim,91.41,60.929,47.201
Iran,middle_east_north_africa,1983,6.47,66.13,14307,FALSE,upper_middle_income,43636838,muslim,85.17,61.697,46.845
Iran,middle_east_north_africa,1984,6.37,67.56,13528,FALSE,upper_middle_income,45472792,muslim,79.68,62.44,47.424
Iran,middle_east_north_africa,1985,6.22,68.2,13540,FALSE,upper_middle_income,47347197,muslim,74.83,63.155,48.922
Iran,middle_east_north_africa,1986,6.01,68.05,11877,FALSE,upper_middle_income,49260263,muslim,70.49,63.838,51.187
Iran,middle_east_north_africa,1987,5.76,68.06,11392,FALSE,upper_middle_income,51193782,muslim,66.47,64.489,53.866
Iran,middle_east_north_africa,1988,5.47,67.99,10517,FALSE,upper_middle_income,53077312,muslim,62.68,65.109,56.626
Iran,middle_east_north_africa,1989,5.15,69.87,10672,FALSE,upper_middle_income,54822005,muslim,59.2,65.698,59.281
Iran,middle_east_north_africa,1990,4.82,68.06,11364,FALSE,upper_middle_income,56366212,muslim,56.04,66.259,61.654
Iran,middle_east_north_africa,1991,4.48,70.43,12481,FALSE,upper_middle_income,57679025,muslim,53.21,66.792,63.627
Iran,middle_east_north_africa,1992,4.14,70.91,12594,FALSE,upper_middle_income,58780376,muslim,50.67,67.302,65.223
Iran,middle_east_north_africa,1993,3.81,71.31,12524,FALSE,upper_middle_income,59723761,muslim,48.36,67.794,66.473
Iran,middle_east_north_africa,1994,3.5,71.75,12158,FALSE,upper_middle_income,60590608,muslim,46.25,68.274,67.378
Iran,middle_east_north_africa,1995,3.22,72.14,12263,FALSE,upper_middle_income,61442658,Muslim,44.22,68.747,67.975
Iran,middle_east_north_africa,1996,2.96,72.53,12721,FALSE,upper_middle_income,62294919,muslim,42.24,69.219,68.338
Iran,middle_east_north_africa,1997,2.73,72.72,12612,FALSE,upper_middle_income,63136309,muslim,40.24,69.691,68.575
Iran,middle_east_north_africa,1998,2.53,73.11,12719,FALSE,upper_middle_income,63971836,muslim,38.24,70.167,68.78
Iran,middle_east_north_africa,1999,2.36,73.34,12663,FALSE,upper_middle_income,64800875,muslim,36.21,70.646,69.001
Iran,middle_east_north_africa,2000,2.21,73.56,13237,FALSE,upper_middle_income,65623397,muslim,34.26,71.129,69.257
Iran,middle_east_north_africa,2001,2.09,73.69,13175,FALSE,upper_middle_income,66449111,muslim,32.4,71.615,69.536
Iran,middle_east_north_africa,2002,2,73.85,13956,FALSE,upper_middle_income,67284801,muslim,30.63,72.101,69.798
Iran,middle_east_north_africa,2003,1.93,72.91,14989,FALSE,upper_middle_income,68122947,muslim,28.95,72.58,70.023
Iran,middle_east_north_africa,2004,1.87,74.16,15456,FALSE,upper_middle_income,68951279,muslim,27.36,73.049,70.226
Iran,middle_east_north_africa,2005,1.83,74.35,15764,FALSE,upper_middle_income,69762345,muslim,25.87,73.502,70.438
Iran,middle_east_north_africa,2006,1.81,74.52,16366,FALSE,upper_middle_income,70554756,muslim,24.44,73.934,70.698
Iran,middle_east_north_africa,2007,1.79,74.71,17507,FALSE,upper_middle_income,71336476,Muslim,23.09,74.344,71.03
Iran,middle_east_north_africa,2008,1.78,74.87,17360,FALSE,upper_middle_income,72120608,muslim,21.84,74.73,71.443
Iran,middle_east_north_africa,2009,1.77,75.01,17342,FALSE,upper_middle_income,72924833,muslim,20.7,75.092,71.934
Iran,middle_east_north_africa,2010,1.77,75.2,18139,FALSE,upper_middle_income,73762519,Muslim,19.7,75.431,72.476
Iraq,middle_east_north_africa,1960,6.25,49.64,19133,FALSE,upper_middle_income,7289753,muslim,191.93,47.561,48.478
Iraq,middle_east_north_africa,1961,6.36,50.9,20487,FALSE,upper_middle_income,7475349,muslim,180.95,48.68,49.757
Iraq,middle_east_north_africa,1962,6.51,52.15,20640,FALSE,upper_middle_income,7674217,muslim,170.69,49.815,50.993
Iraq,middle_east_north_africa,1963,6.69,53.38,19430,FALSE,upper_middle_income,7888910,muslim,161.27,50.963,52.186
Iraq,middle_east_north_africa,1964,6.87,54.59,20840,FALSE,upper_middle_income,8122199,muslim,152.69,52.114,53.33
Iraq,middle_east_north_africa,1965,7.04,55.76,21742,FALSE,upper_middle_income,8375795,muslim,144.9,53.25,54.408
Iraq,middle_east_north_africa,1966,7.19,56.86,21887,FALSE,upper_middle_income,8651162,muslim,137.65,54.344,55.403
Iraq,middle_east_north_africa,1967,7.3,57.88,20437,FALSE,upper_middle_income,8947397,muslim,130.96,55.374,56.301
Iraq,middle_east_north_africa,1968,7.36,58.81,23004,FALSE,upper_middle_income,9260687,muslim,124.77,56.323,57.094
Iraq,middle_east_north_africa,1969,7.38,59.63,22730,FALSE,upper_middle_income,9585585,Muslim,118.97,57.184,57.786
Iraq,middle_east_north_africa,1970,7.36,60.38,21636,FALSE,upper_middle_income,9917978,muslim,113.45,57.951,58.417
Iraq,middle_east_north_africa,1971,7.31,61.35,21948,FALSE,upper_middle_income,10255853,muslim,108.27,58.623,59.041
Iraq,middle_east_north_africa,1972,7.23,61.45,20192,FALSE,upper_middle_income,10599661,muslim,103.38,59.221,59.678
Iraq,middle_east_north_africa,1973,7.15,61.68,22523,FALSE,upper_middle_income,10950888,muslim,98.63,59.77,60.308
Iraq,middle_east_north_africa,1974,7.07,60.37,22660,FALSE,upper_middle_income,11312062,muslim,94.18,60.289,60.882
Iraq,middle_east_north_africa,1975,6.99,60.87,25234,FALSE,upper_middle_income,11684579,muslim,89.9,60.809,61.237
Iraq,middle_east_north_africa,1976,6.92,62.93,28989,FALSE,upper_middle_income,12068675,muslim,85.84,61.357,61.171
Iraq,middle_east_north_africa,1977,6.83,63.39,28428,FALSE,upper_middle_income,12462059,muslim,82.08,61.949,60.597
Iraq,middle_east_north_africa,1978,6.75,63.86,31987,FALSE,upper_middle_income,12860678,muslim,78.59,62.59,59.53
Iraq,middle_east_north_africa,1979,6.66,64.39,37437,FALSE,upper_middle_income,13259107,muslim,75.35,63.276,58.079
Iraq,middle_east_north_africa,1980,6.57,61.01,34854,FALSE,upper_middle_income,13653348,muslim,72.37,63.994,56.497
Iraq,middle_east_north_africa,1981,6.49,56.82,27164,FALSE,upper_middle_income,14044115,muslim,69.66,64.719,55.111
Iraq,middle_east_north_africa,1982,6.41,57.24,25674,FALSE,upper_middle_income,14432466,muslim,67.23,65.419,54.202
Iraq,middle_east_north_africa,1983,6.34,57.49,22349,FALSE,upper_middle_income,14815653,muslim,64.94,66.071,53.949
Iraq,middle_east_north_africa,1984,6.28,59.9,21336,FALSE,upper_middle_income,15190396,muslim,62.88,66.667,54.396
Iraq,middle_east_north_africa,1985,6.22,60.03,19987,FALSE,upper_middle_income,15555807,muslim,60.98,67.206,55.474
Iraq,middle_east_north_africa,1986,6.16,60.21,18817,FALSE,upper_middle_income,15909764,muslim,59.22,67.699,57.001
Iraq,middle_east_north_africa,1987,6.11,60.45,18717,FALSE,upper_middle_income,16257072,muslim,57.62,68.162,58.681
Iraq,middle_east_north_africa,1988,6.04,49.62,14111,FALSE,upper_middle_income,16612319,muslim,56.19,68.612,60.266
Iraq,middle_east_north_africa,1989,5.97,65.8,12278,FALSE,upper_middle_income,16994942,muslim,54.91,69.05,61.639
Iraq,middle_east_north_africa,1990,5.88,65.94,11555,FALSE,upper_middle_income,17419113,muslim,53.73,69.483,62.735
Iraq,middle_east_north_africa,1991,5.79,62.73,4045,FALSE,upper_middle_income,17889457,muslim,52.67,69.912,63.562
Iraq,middle_east_north_africa,1992,5.7,65.56,5214,FALSE,upper_middle_income,18402740,muslim,51.65,70.331,64.217
Iraq,middle_east_north_africa,1993,5.61,65.52,6595,FALSE,upper_middle_income,18955087,muslim,50.72,70.726,64.782
Iraq,middle_east_north_africa,1994,5.52,65.51,6645,FALSE,upper_middle_income,19539348,muslim,49.79,71.087,65.267
Iraq,middle_east_north_africa,1995,5.42,65.42,6580,FALSE,upper_middle_income,20149342,muslim,48.89,71.389,65.683
Iraq,middle_east_north_africa,1996,5.33,65.44,7082,FALSE,upper_middle_income,20783073,muslim,47.98,71.604,66.035
Iraq,middle_east_north_africa,1997,5.22,65.34,8324,FALSE,upper_middle_income,21439579,muslim,47.08,71.721,66.321
Iraq,middle_east_north_africa,1998,5.11,66.11,10882,FALSE,upper_middle_income,22114330,muslim,46.14,71.742,66.539
Iraq,middle_east_north_africa,1999,5,66.59,12410,FALSE,upper_middle_income,22802061,muslim,45.19,71.679,66.69
Iraq,middle_east_north_africa,2000,4.89,66.69,12212,FALSE,upper_middle_income,23497589,muslim,44.27,71.555,66.753
Iraq,middle_east_north_africa,2001,4.8,67.64,12127,FALSE,upper_middle_income,24208178,muslim,43.36,71.405,66.704
Iraq,middle_east_north_africa,2002,4.71,67.74,10962,FALSE,upper_middle_income,24931922,muslim,42.48,71.264,66.538
Iraq,middle_east_north_africa,2003,4.64,68.39,7130,FALSE,upper_middle_income,25644503,muslim,41.61,71.162,66.274
Iraq,middle_east_north_africa,2004,4.59,69.01,10712,FALSE,upper_middle_income,26313838,muslim,40.73,71.111,65.949
Iraq,middle_east_north_africa,2005,4.56,69.55,10930,FALSE,upper_middle_income,26922279,muslim,39.83,71.115,65.625
Iraq,middle_east_north_africa,2006,4.55,68.65,11810,FALSE,upper_middle_income,27448124,muslim,38.9,71.162,65.378
Iraq,middle_east_north_africa,2007,4.55,69.21,11774,FALSE,upper_middle_income,27911242,muslim,37.91,71.23,65.26
Iraq,middle_east_north_africa,2008,4.55,71.59,12530,FALSE,upper_middle_income,28385739,muslim,36.88,71.302,65.302
Iraq,middle_east_north_africa,2009,4.56,72.73,12691,FALSE,upper_middle_income,28973157,muslim,35.81,71.372,65.508
Iraq,middle_east_north_africa,2010,4.56,73.45,13154,FALSE,upper_middle_income,29741977,muslim,34.75,71.442,65.857
Iceland,europe_central_asia,1960,4.13,74.03,10111,TRUE,high_income,175584,christian,21.42,75.81,71.15
Iceland,europe_central_asia,1961,4.07,73.41,9942,TRUE,high_income,179183,christian,21.04,75.947,71.121
Iceland,europe_central_asia,1962,3.98,73.62,10645,TRUE,high_income,182711,christian,20.66,76.063,71.08
Iceland,europe_central_asia,1963,3.86,72.92,11562,TRUE,high_income,186130,christian,20.22,76.16,71.037
Iceland,europe_central_asia,1964,3.74,73.51,12571,TRUE,high_income,189345,Christian,19.72,76.24,71.003
Iceland,europe_central_asia,1965,3.6,73.78,13299,TRUE,high_income,192315,christian,19.14,76.308,70.979
Iceland,europe_central_asia,1966,3.46,73.17,14264,TRUE,high_income,194991,christian,18.51,76.369,70.964
Iceland,europe_central_asia,1967,3.34,73.67,13929,TRUE,high_income,197405,christian,17.86,76.431,70.953
Iceland,europe_central_asia,1968,3.22,73.88,13038,TRUE,high_income,199669,christian,17.21,76.508,70.951
Iceland,europe_central_asia,1969,3.12,73.65,13318,TRUE,high_income,201971,Christian,16.58,76.609,70.969
Iceland,europe_central_asia,1970,3.03,73.75,14290,TRUE,high_income,204423,christian,15.97,76.754,71.029
Iceland,europe_central_asia,1971,2.95,73.84,16069,TRUE,high_income,207095,christian,15.36,76.964,71.158
Iceland,europe_central_asia,1972,2.88,74.03,16876,TRUE,high_income,209928,christian,14.75,77.241,71.366
Iceland,europe_central_asia,1973,2.8,74.35,17836,TRUE,high_income,212803,christian,14.14,77.579,71.652
Iceland,europe_central_asia,1974,2.73,74.49,18673,TRUE,high_income,215568,christian,13.5,77.964,72.003
Iceland,europe_central_asia,1975,2.65,75.01,18632,TRUE,high_income,218079,christian,12.84,78.371,72.39
Iceland,europe_central_asia,1976,2.57,75.48,19640,TRUE,high_income,220276,christian,12.17,78.769,72.773
Iceland,europe_central_asia,1977,2.49,75.81,21297,TRUE,high_income,222267,christian,11.52,79.129,73.117
Iceland,europe_central_asia,1978,2.42,76.1,22495,TRUE,high_income,224146,Christian,10.87,79.429,73.398
Iceland,europe_central_asia,1979,2.36,76.33,23451,TRUE,high_income,226104,Christian,10.26,79.659,73.611
Iceland,europe_central_asia,1980,2.31,76.54,24638,TRUE,high_income,228256,christian,9.7,79.816,73.763
Iceland,europe_central_asia,1981,2.27,76.73,25500,TRUE,high_income,230665,Christian,9.18,79.906,73.879
Iceland,europe_central_asia,1982,2.23,76.78,25799,TRUE,high_income,233273,christian,8.71,79.955,73.992
Iceland,europe_central_asia,1983,2.2,76.85,25017,TRUE,high_income,236021,christian,8.3,79.984,74.13
Iceland,europe_central_asia,1984,2.17,77.08,25886,TRUE,high_income,238818,Christian,7.95,80.008,74.302
Iceland,europe_central_asia,1985,2.15,77.19,26637,TRUE,high_income,241587,christian,7.64,80.039,74.51
Iceland,europe_central_asia,1986,2.14,77.23,28235,TRUE,high_income,244335,christian,7.36,80.088,74.75
Iceland,europe_central_asia,1987,2.13,77.34,30555,TRUE,high_income,247057,christian,7.11,80.157,75.005
Iceland,europe_central_asia,1988,2.14,77.53,30011,TRUE,high_income,249755,christian,6.88,80.246,75.258
Iceland,europe_central_asia,1989,2.15,77.7,29834,TRUE,high_income,252424,christian,6.65,80.354,75.504
Iceland,europe_central_asia,1990,2.16,77.84,30066,TRUE,high_income,255044,christian,6.43,80.476,75.732
Iceland,europe_central_asia,1991,2.17,77.99,29653,TRUE,high_income,257616,christian,6.2,80.6,75.933
Iceland,europe_central_asia,1992,2.17,78.27,28295,TRUE,high_income,260155,christian,5.96,80.715,76.108
Iceland,europe_central_asia,1993,2.17,78.45,28377,TRUE,high_income,262650,christian,5.71,80.819,76.262
Iceland,europe_central_asia,1994,2.15,78.57,29147,TRUE,high_income,265140,christian,5.46,80.912,76.403
Iceland,europe_central_asia,1995,2.13,78.28,29023,TRUE,high_income,267627,christian,5.21,81.007,76.549
Iceland,europe_central_asia,1996,2.1,78.82,30187,TRUE,high_income,270144,christian,4.96,81.122,76.723
Iceland,europe_central_asia,1997,2.07,79.05,31015,TRUE,high_income,272709,christian,4.72,81.269,76.94
Iceland,europe_central_asia,1998,2.05,79.43,32862,TRUE,high_income,275294,christian,4.48,81.453,77.204
Iceland,europe_central_asia,1999,2.02,79.75,33780,TRUE,high_income,277868,christian,4.26,81.673,77.512
Iceland,europe_central_asia,2000,2.01,80.07,34950,TRUE,high_income,280439,christian,4.05,81.917,77.848
Iceland,europe_central_asia,2001,2,80.42,35834,TRUE,high_income,282910,christian,3.86,82.168,78.188
Iceland,europe_central_asia,2002,2.01,80.77,35757,TRUE,high_income,285329,christian,3.68,82.407,78.507
Iceland,europe_central_asia,2003,2.02,81.06,36316,TRUE,high_income,287955,christian,3.51,82.62,78.787
Iceland,europe_central_asia,2004,2.04,81.22,38893,TRUE,high_income,291102,christian,3.35,82.801,79.023
Iceland,europe_central_asia,2005,2.07,81.43,40706,TRUE,high_income,294976,christian,3.2,82.949,79.218
