country_id,country,world_region,economic_organisation,income_groups,main_religion,year,population_male,population_female,income_per_person,life_expectancy,life_expectancy_female,life_expectancy_male,children_per_woman,newborn_mortality,child_mortality,school_years_men,school_years_women,hdi_human_development_index
kir,Kiribati,east_asia_pacific,others,lower_middle_income,christian,2007,47438,48873,1905,60.4,68.101,62.009,3.88,26,64.5,8.6,8.8,0.572
kir,Kiribati,east_asia_pacific,others,lower_middle_income,christian,2008,48468,49966,1830,60.52,68.227,62.068,3.87,26,64.3,8.8,9,0.576
kir,Kiribati,east_asia_pacific,others,lower_middle_income,christian,2009,49509,51062,1796,60.64,68.361,62.129,3.86,25.9,63.7,8.9,9.2,0.584
kir,Kiribati,east_asia_pacific,others,lower_middle_income,christian,2010,50529,52117,1732,60.73,68.509,62.2,3.84,25.7,62.7,,,0.585
kna,St. Kitts and Nevis,america,g77,high_income,Christian,1960,,,3823,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1961,,,3869,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1962,,,3915,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1963,,,3961,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1964,,,4008,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1965,,,4055,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1966,,,4104,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1967,,,4152,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1968,,,4201,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1969,,,4251,,-,-999,,,,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1970,,,4301,,-,-999,,,70.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1971,,,4617,,-,-999,,,68,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1972,,,4856,,-,-999,,,66,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1973,,,5052,,-,-999,,,64,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1974,,,5328,,-,-999,,31,62.2,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1975,,,5474,,-,-999,,30.4,60.5,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1976,,,5826,,-,-999,,30,58.9,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1977,,,6220,,-,-999,,29.6,57.2,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1978,,,6716,,-,-999,,29.2,55.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,1979,,,7377,,-,-999,,28.6,53.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1980,,,8027,,-,-999,,28,51.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1981,,,8158,,-,-999,,27.1,48.6,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,1982,,,8066,,-,-999,,26.1,46,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,1983,,,8026,,-,-999,,25.1,43.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1984,,,8907,,-,-999,,23.9,41,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,1985,,,9538,,-,-999,,22.8,38.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1986,,,10740,,-,-999,,21.7,36.8,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1987,,,11779,,-,-999,,20.6,35.2,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1988,,,12950,,-,-999,,19.5,33.8,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1989,,,14005,,-,-999,,18.4,32.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1990,,,14326,,-,-999,,17.5,31.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1991,,,13957,,-,-999,,16.7,30.9,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1992,,,14432,,-,-999,,16,30.3,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1993,,,15264,,-,-999,,15.4,29.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1994,,,15875,,-,-999,,14.9,29.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1995,,,16585,,-,-999,,14.3,28.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1996,,,17366,,-,-999,,13.8,27.5,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1997,,,18364,,-,-999,,13.2,26.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1998,,,18047,,-,-999,,12.6,25.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,1999,,,18448,,-,-999,,12.1,23.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2000,,,20173,,-,-999,,11.6,22.2,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2001,,,20991,,-,-999,,11.1,20.8,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2002,,,21232,,-,-999,,10.7,19.5,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2003,,,20177,,-,-999,,10.3,18.3,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2004,,,20615,,-,-999,,9.9,17.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2005,,,22128,,-,-999,,9.5,16.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,2006,,,22254,,-,-999,,9.1,15.1,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2007,,,21959,,-,-999,,8.8,14.2,,,
kna,St. Kitts and Nevis,america,g77,high_income,Christian,2008,,,23086,,-,-999,,8.4,13.4,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2009,,,22145,,-,-999,,8.1,12.7,,,
kna,St. Kitts and Nevis,america,g77,high_income,christian,2010,,,21412,,-,-999,,7.8,12,,,0.741
kor,South Korea,east_asia_pacific,oecd,high_income,,1960,12754516,12586400,1151,53.62,55.509,50.614,6.1,28.7,114.9,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1961,13142636,12952110,1173,54.37,56.331,51.266,5.93,28.1,109.1,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1962,13512589,13309995,1154,55.14,57.169,51.929,5.74,27.6,104,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1963,13867152,13661070,1274,55.91,58.025,52.602,5.53,27.1,99,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1964,14212453,14008325,1347,56.7,58.897,53.287,5.33,26.5,94,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1965,14553123,14353945,1382,57.52,59.796,53.992,5.13,25.9,88.8,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1966,14888035,14696592,1524,58.37,60.737,54.726,4.94,25,83.4,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1967,15214992,15034463,1580,59.25,61.717,55.488,4.77,24,77.9,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1968,15536526,15368841,1728,60.17,62.726,56.268,4.62,22.9,72.4,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1969,15855980,15701596,1945,61.09,63.745,57.051,4.47,21.7,67.2,,,
kor,South Korea,east_asia_pacific,oecd,high_income,,1970,16175547,16033772,2084,61.98,64.736,57.807,4.34,20.3,62.4,7.9,4.8,
kor,South Korea,east_asia_pacific,oecd,high_income,,1971,16497096,16366609,2360,62.41,65.661,58.5,4.19,18.8,58.1,8.1,5,
kor,South Korea,east_asia_pacific,oecd,high_income,,1972,16819521,16698864,2683,62.76,66.49,59.109,4.04,17.3,54.5,8.2,5.1,
kor,South Korea,east_asia_pacific,oecd,high_income,,1973,17138392,17026149,3231,63.28,67.21,59.624,3.86,15.8,51.4,8.4,5.3,
kor,South Korea,east_asia_pacific,oecd,high_income,,1974,17447466,17342473,3566,63.72,67.819,60.047,3.67,13.9,48.8,8.6,5.5,
kor,South Korea,east_asia_pacific,oecd,high_income,,1975,17742602,17643912,3986,64.28,68.33,60.394,3.46,11.9,46.6,8.8,5.7,
kor,South Korea,east_asia_pacific,oecd,high_income,,1976,18021259,17927670,4474,64.93,68.768,60.69,3.25,10.2,44.5,8.9,5.9,
kor,South Korea,east_asia_pacific,oecd,high_income,,1977,18285721,18195851,4811,65.58,69.173,60.97,3.05,8.8,42.6,9.1,6.1,
kor,South Korea,east_asia_pacific,oecd,high_income,,1978,18542431,18455365,5205,66.37,69.58,61.268,2.87,7.7,40.6,9.3,6.3,
kor,South Korea,east_asia_pacific,oecd,high_income,,1979,18800485,18715995,5330,67.04,70.008,61.603,2.7,6.8,38.5,9.4,6.5,
kor,South Korea,east_asia_pacific,oecd,high_income,,1980,19066078,18984343,4741,67.49,70.47,61.992,2.54,6,36.2,9.6,6.7,
kor,South Korea,east_asia_pacific,oecd,high_income,,1981,19342680,19264134,4990,68.08,70.972,62.441,2.4,5.5,33.9,9.7,6.9,
kor,South Korea,east_asia_pacific,oecd,high_income,,1982,19627390,19552166,5300,68.47,71.5,62.939,2.26,5,31.5,9.9,7,
kor,South Korea,east_asia_pacific,oecd,high_income,,1983,19912256,19839765,5872,68.83,72.043,63.473,2.11,4.6,29.1,10,7.2,
kor,South Korea,east_asia_pacific,oecd,high_income,,1984,20185901,20114507,6384,69.34,72.597,64.037,1.97,4.3,26.8,10.2,7.4,
kor,South Korea,east_asia_pacific,oecd,high_income,,1985,20440612,20367964,6726,69.79,73.159,64.618,1.84,4,24.5,10.3,7.6,
kor,South Korea,east_asia_pacific,oecd,high_income,,1986,20672811,20596505,7713,70.24,73.722,65.204,1.73,3.6,22.3,10.4,7.8,
kor,South Korea,east_asia_pacific,oecd,high_income,,1987,20886444,20804391,8768,70.65,74.282,65.783,1.65,3.4,20.3,10.6,8,
kor,South Korea,east_asia_pacific,oecd,high_income,,1988,21090387,21000640,9859,71.19,74.831,66.345,1.6,3.1,18.6,10.7,8.2,
kor,South Korea,east_asia_pacific,oecd,high_income,,1989,21297426,21198292,10595,71.62,75.362,66.885,1.58,2.9,17,10.8,8.4,
kor,South Korea,east_asia_pacific,oecd,high_income,,1990,21516498,21406632,11633,72.03,75.869,67.4,1.58,2.7,15.7,11,8.6,0.731
kor,South Korea,east_asia_pacific,oecd,high_income,,1991,21750110,21627994,12711,72.48,76.344,67.892,1.6,2.5,14.4,11.1,8.8,0.741
kor,South Korea,east_asia_pacific,oecd,high_income,,1992,21994491,21858956,13356,72.93,76.788,68.37,1.63,2.4,13.3,11.2,9,0.749
kor,South Korea,east_asia_pacific,oecd,high_income,,1993,22244641,22095907,14126,73.34,77.203,68.841,1.64,2.2,12.3,11.4,9.2,0.759
kor,South Korea,east_asia_pacific,oecd,high_income,,1994,22492884,22332998,15272,73.74,77.591,69.31,1.64,2.1,11.4,11.5,9.4,0.77
kor,South Korea,east_asia_pacific,oecd,high_income,,1995,22733181,22565426,16566,74.16,77.956,69.783,1.62,1.9,10.6,11.6,9.5,0.781
kor,South Korea,east_asia_pacific,oecd,high_income,,1996,22964458,22792895,17656,74.62,78.303,70.264,1.58,1.8,9.8,11.7,9.7,0.792
kor,South Korea,east_asia_pacific,oecd,high_income,,1997,23187156,23015458,18527,75.04,78.64,70.754,1.53,1.8,9.1,11.8,9.9,0.802
kor,South Korea,east_asia_pacific,oecd,high_income,,1998,23398476,23228971,17387,75.33,78.976,71.254,1.47,1.9,8.5,12,10.1,0.8
kor,South Korea,east_asia_pacific,oecd,high_income,,1999,23595397,23428478,19216,75.66,79.316,71.762,1.41,2.1,8,12.1,10.3,0.811
kor,South Korea,east_asia_pacific,oecd,high_income,,2000,23775808,23610503,20757,75.98,79.668,72.278,1.35,2.4,7.5,12.2,10.4,0.82
kor,South Korea,east_asia_pacific,oecd,high_income,,2001,23939015,23773773,21530,76.31,80.037,72.801,1.29,2.7,7.1,12.3,10.6,0.826
kor,South Korea,east_asia_pacific,oecd,high_income,,2002,24085455,23919335,22997,76.73,80.422,73.326,1.25,2.9,6.7,12.4,10.8,0.835
kor,South Korea,east_asia_pacific,oecd,high_income,,2003,24215905,24049130,23549,77.25,80.82,73.846,1.21,2.9,6.3,12.5,11,0.843
kor,South Korea,east_asia_pacific,oecd,high_income,,2004,24331769,24166314,24606,77.83,81.229,74.356,1.18,2.7,5.9,12.6,11.1,0.852
kor,South Korea,east_asia_pacific,oecd,high_income,,2005,24434757,24273747,25517,78.35,81.647,74.852,1.17,2.5,5.5,12.7,11.3,0.86
kor,South Korea,east_asia_pacific,oecd,high_income,,2006,24524436,24371407,26697,78.8,82.069,75.33,1.16,2.2,5.2,12.8,11.4,0.867
kor,South Korea,east_asia_pacific,oecd,high_income,,2007,24602285,24460147,28014,79.19,82.488,75.786,1.16,2,4.8,12.9,11.6,0.873
kor,South Korea,east_asia_pacific,oecd,high_income,,2008,24674181,24544797,28588,79.55,82.896,76.22,1.17,1.9,4.5,13,11.8,0.876
kor,South Korea,east_asia_pacific,oecd,high_income,,2009,24747783,24631429,28643,79.87,83.286,76.63,1.18,1.8,4.3,13.1,11.9,0.87
kor,South Korea,east_asia_pacific,oecd,high_income,,2010,24828498,24724347,30352,80.13,83.65,77.016,1.19,1.7,4.1,,,0.884
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1960,173150,96465,19295,63.16,61.893,59.211,7.24,,146.5,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,Muslim,1961,193157,108175,21365,63.96,62.647,59.94,7.27,,136.3,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1962,215828,122466,23657,64.72,63.361,60.629,7.31,,126.6,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,Muslim,1963,240435,139463,26195,65.44,64.036,61.277,7.35,,117.6,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1964,265975,159264,29004,66.12,64.673,61.887,7.38,,109,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1965,291720,181835,32115,66.76,65.274,62.46,7.41,,101,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1966,317611,207241,35559,67.39,65.841,62.997,7.42,,93.7,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1967,343798,235210,39372,67.97,66.375,63.502,7.4,,87,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1968,369973,264930,43594,68.53,66.88,63.979,7.36,,81.1,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1969,395818,295306,48269,69.07,67.357,64.431,7.28,,75.7,,,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1970,421254,325507,53445,69.58,67.806,64.861,7.17,,70.9,2.6,1.4,
kwt,Kuwait,middle_east_north_africa,g77,high_income,Muslim,1971,445766,355374,62888,70.36,68.227,65.271,7.02,,66.5,2.7,1.4,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1972,469693,384918,61675,70.29,68.62,65.66,6.84,,62.4,2.8,1.5,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1973,494825,413695,58713,69.94,68.986,66.034,6.63,,58.5,2.9,1.6,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1974,523595,441238,113823,69.96,69.328,66.394,6.4,,54.9,3,1.7,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1975,557618,467325,90711,70.05,69.652,66.749,6.18,,51.4,3.1,1.8,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1976,597719,491491,91329,70.23,69.963,67.101,5.96,,48.1,3.2,1.9,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1977,643019,514005,86908,70,70.264,67.454,5.77,,45,3.4,2,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1978,691312,536286,80133,70.63,70.558,67.809,5.6,,42,3.5,2.1,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1979,739408,560271,108466,71.22,70.847,68.165,5.45,,39.1,3.6,2.3,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1980,785041,587278,106747,71.91,71.133,68.522,5.32,,36.2,3.7,2.4,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1981,826123,616876,84399,72.4,71.414,68.878,5.18,,33.2,3.9,2.5,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1982,863053,648261,66801,72.56,71.688,69.227,5.02,,30.2,4,2.6,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1983,898852,681783,64281,73.06,71.951,69.565,4.83,,27.4,4.1,2.8,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1984,937967,717858,62739,73.46,72.2,69.887,4.61,,25,4.2,2.9,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1985,982847,756150,57325,73.89,72.434,70.189,4.36,12.4,23.1,4.3,3,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1986,1037121,798979,42245,74.31,72.65,70.467,4.07,11.9,21.7,4.5,3.2,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1987,1097967,844843,47278,74.73,72.847,70.719,3.78,11.6,20.6,4.6,3.3,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1988,1153808,885073,40205,75,73.025,70.948,3.48,11.2,19.6,4.7,3.4,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1989,1188849,908093,45669,75.69,73.185,71.151,3.21,10.8,18.5,4.8,3.6,
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1990,1193033,906582,36951,75.63,73.328,71.331,2.97,10.4,17.6,5,3.7,0.713
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1991,1160059,875605,18534,77.2,73.455,71.49,2.79,9.9,19.5,5.1,3.9,0.673
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1992,1096642,820230,50150,78.11,73.57,71.631,2.68,9.4,16,5.2,4,0.666
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1993,1021678,755466,68624,77.52,73.675,71.759,2.64,8.9,15.4,5.4,4.2,0.695
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1994,961653,702272,74428,76.93,73.773,71.877,2.66,8.5,14.9,5.5,4.3,0.721
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1995,935207,675444,81017,76.2,73.865,71.986,2.72,8.1,14.6,5.6,4.5,0.747
kwt,Kuwait,middle_east_north_africa,g77,high_income,Muslim,1996,950268,681480,80454,75.85,73.953,72.087,2.8,7.7,14.2,5.8,4.6,0.772
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1997,1000151,715171,78427,75.65,74.036,72.182,2.86,7.3,13.8,5.9,4.8,0.775
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1998,1071059,765298,75940,75.73,74.114,72.269,2.9,7,13.4,6,5,0.78
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,1999,1142109,814957,69982,76.18,74.189,72.352,2.89,6.7,13,6.2,5.2,0.786
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2000,1198508,852238,69920,76.46,74.26,72.432,2.85,6.5,12.7,6.3,5.3,0.786
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2001,1235945,873407,68473,76.47,74.326,72.51,2.77,6.4,12.5,6.4,5.5,0.785
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2002,1260332,883498,69393,76.9,74.386,72.586,2.69,6.2,12.3,6.6,5.7,0.788
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2003,1279273,889843,80463,77.16,74.443,72.66,2.62,6,12.1,6.7,5.9,0.791
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2004,1304436,903508,87555,77.07,74.5,72.735,2.55,5.9,12,6.8,6,0.789
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2005,1344277,932343,93470,77.03,74.562,72.811,2.5,5.9,11.8,7,6.2,0.787
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2006,1399621,977645,96244,77.02,74.635,72.89,2.45,5.8,11.6,7.1,6.4,0.787
kwt,Kuwait,middle_east_north_africa,g77,high_income,Muslim,2007,1467211,1036188,96870,77.11,74.722,72.971,2.4,5.7,11.5,7.2,6.6,0.787
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2008,1546490,1105851,93698,77.19,74.827,73.054,2.34,5.4,11.3,7.4,6.8,0.788
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2009,1635914,1183029,81923,77.47,74.948,73.139,2.28,5.1,11.1,7.5,7,0.79
kwt,Kuwait,middle_east_north_africa,g77,high_income,muslim,2010,1733582,1264497,75204,78.2,75.084,73.227,2.22,4.6,10.8,,,0.792
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1960,1042271,1078621,1235,39.74,44.949,41.543,5.96,,251.47,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1961,1066775,1103564,1245,39.99,45.227,41.869,5.96,,248.925,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1962,1092020,1129103,1255,40.23,45.503,42.195,5.97,,246.406,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1963,1118049,1155303,1265,40.47,45.777,42.521,5.97,,243.913,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1964,1144924,1182213,1276,40.71,46.05,42.847,5.97,,241.445,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1965,1172693,1209893,1285,40.95,46.322,43.174,5.97,,239.001,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1966,1201107,1238090,1296,41.19,46.597,43.502,5.97,,236.583,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1967,1230146,1266781,1307,41.43,46.876,43.832,5.97,,234.189,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1968,1260341,1296504,1318,41.67,47.161,44.163,5.97,,231.819,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1969,1292436,1328012,1329,41.91,47.448,44.495,5.97,,229.473,,,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1970,1326765,1361664,1340,42.16,47.736,44.825,5.97,,227.151,1.6,0.4,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1971,1364079,1398185,1351,42.6,48.017,45.152,5.98,,224.852,1.6,0.4,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1972,1403811,1437031,1363,43.06,48.289,45.473,5.99,,222.577,1.7,0.5,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1973,1443533,1475755,1374,43.54,48.55,45.789,6.01,,220.324,1.8,0.5,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1974,1479939,1511024,1384,45.18,48.801,46.099,6.03,,218.095,1.8,0.5,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1975,1510883,1540700,1394,45.67,49.044,46.399,6.06,,215.888,1.9,0.5,
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1976,1535281,1563681,1428,46.19,49.279,46.687,6.1,,213.703,2,0.6,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1977,1554495,1581344,1455,46.58,49.515,46.964,6.14,,211.541,2,0.6,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1978,1571825,1597013,1479,46.98,49.759,47.238,6.19,,210.5,2.1,0.6,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1979,1591939,1615392,1513,47.4,50.018,47.514,6.23,,206.1,2.2,0.7,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1980,1618233,1639916,1546,47.86,50.301,47.807,6.28,,201.8,2.2,0.7,
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1981,1651710,1671664,1570,48.43,50.619,48.131,6.32,,197.7,2.3,0.7,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1982,1691485,1709758,1581,49,50.973,48.496,6.35,,193.7,2.4,0.8,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1983,1736748,1753234,1588,49.59,51.364,48.904,6.36,,189.8,2.4,0.8,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1984,1785995,1800384,1597,50.21,51.794,49.354,6.37,,185.7,2.5,0.9,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1985,1838000,1849889,1608,50.7,52.258,49.838,6.36,,181.8,2.6,0.9,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1986,1892607,1901439,1609,51.07,52.753,50.341,6.34,,177.8,2.7,1,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1987,1949880,1955286,1610,51.43,53.27,50.846,6.31,,173.9,2.7,1,
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1988,2009077,2011219,1611,51.72,53.799,51.342,6.27,57.2,169.8,2.8,1.1,
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1989,2069326,2069080,1612,52.16,54.335,51.824,6.22,56.1,165.8,2.9,1.1,
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1990,2129857,2128615,1613,52.46,54.872,52.295,6.15,54.7,161.6,3,1.2,0.397
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1991,2190315,2189763,1635,52.96,55.409,52.761,6.05,53.5,157.3,3,1.2,0.402
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1992,2250370,2251988,1679,53.34,55.945,53.234,5.93,52.2,152.7,3.1,1.3,0.408
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1993,2309335,2313946,1732,53.66,56.482,53.721,5.77,51,148.2,3.2,1.4,0.414
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1994,2366432,2373948,1827,53.97,57.017,54.226,5.59,49.8,143.6,3.3,1.4,0.423
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1995,2421122,2430800,1911,54.52,57.554,54.749,5.39,48.6,138.9,3.3,1.5,0.425
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1996,2473238,2483933,2000,55.01,58.092,55.29,5.17,47.4,134.3,3.4,1.6,0.438
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1997,2522837,2533681,2095,55.52,58.634,55.841,4.94,46.4,129.7,3.5,1.6,0.445
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,1998,2569898,2580862,2138,55.97,59.183,56.4,4.72,45.3,125.2,3.6,1.7,0.452
lao,Lao,east_asia_pacific,g77,lower_middle_income,Eastern religions,1999,2614528,2626751,2255,56.54,59.737,56.963,4.51,44.4,120.8,3.7,1.8,0.459
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,2000,2656944,2672354,2346,57.06,60.297,57.53,4.31,43.3,116.5,3.7,1.8,0.463
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,2001,2696807,2717762,2442,57.55,60.864,58.103,4.14,42.3,112.3,3.8,1.9,0.468
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,2002,2734485,2762777,2548,58.36,61.436,58.682,3.98,41.4,108.1,3.9,2,0.477
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,2003,2771786,2807876,2663,59.02,62.008,59.263,3.85,40.3,104.1,4,2.1,0.485
lao,Lao,east_asia_pacific,g77,lower_middle_income,eastern religions,2004,2811065,2853535,2789,59.69,62.579,59.842,3.72,39.3,100.1,4.1,2.2,0.494
